start_date,end_date,return_strat,max_drawdown,ret_strat_ann,profit_factor,volatility_strat_ann,sharpe_ratio,return_bh,cagr,periods,atr_factors
2023-01-02 00:00:00+00:00,2024-11-29 22:00:00+00:00,-88.8662265781755,-88.93446674620905,-66.87037841587362,0.12107430082627849,1.797238936583408,0.0,-4.692510446785076,-68.34731797732299,20,1.1
