start_date,end_date,return_strat,max_drawdown,ret_strat_ann,profit_factor,volatility_strat_ann,sharpe_ratio,return_bh,cagr,periods,atr_factors
2023-01-02 01:00:00+00:00,2024-11-29 22:00:00+00:00,14.32105167388916,-9.220119783318115,6.978279835538803,,10.06021714347425,0.6936510152830445,4.667674374308057,7.265477218577798,38,4.800000000000003
