start_date,end_date,return_strat,max_drawdown,ret_strat_ann,profit_factor,volatility_strat_ann,sharpe_ratio,return_bh,cagr,periods,atr_factors
2023-01-02 00:00:00+00:00,2024-11-29 22:00:00+00:00,-90.4964305963242,-90.50213213691353,-69.46099223918904,0.056241936180439905,1.6788578853779874,0.0,3.5352196229595045,-70.86732288102473,20,1.1
