start_date,end_date,return_strat,max_drawdown,ret_strat_ann,profit_factor,volatility_strat_ann,sharpe_ratio,return_bh,cagr,periods,atr_factors
2023-01-02 00:00:00+00:00,2024-11-29 22:00:00+00:00,24.04131475830078,-5.264418061596043,11.46985747971392,1.3219595369524981,7.645666270215562,1.5001776266897584,14.382402135295614,11.951966442904371,9,1.7000000000000006
