start_date,end_date,return_strat,max_drawdown,ret_strat_ann,profit_factor,volatility_strat_ann,sharpe_ratio,return_bh,cagr,periods,atr_factors
2023-01-02 00:00:00+00:00,2024-11-29 20:00:00+00:00,-88.02297948900457,-88.02297948900457,-65.68470064961528,0.16360344542392088,1.8623236666827783,0.0,10.604952419086503,-67.11289258243133,20,1.1
