start_date,end_date,return_strat,max_drawdown,ret_strat_ann,profit_factor,volatility_strat_ann,is_sharpe_ratio,oos_sharpe_ratio,return_bh,WFE,period,atr_factor
2023-07-02 23:00:00+00:00,2023-12-29 22:00:00+00:00,2.2879747041684895,-4.514507575100357,3.9542229895200176,1.4222802816784121,8.813946399791858,0.0,0.4486325205714204,-0.9541450640969078,,5,1.8000000000000007
2024-01-01 04:00:00+00:00,2024-06-30 23:00:00+00:00,0.0,-0.0,0.0,,0.0,0.5026742103331134,,7.774025626750469,,14,3.6000000000000023
2024-07-01 00:00:00+00:00,2024-11-29 22:00:00+00:00,-11.717913824588976,-14.035068206083679,-22.062732605172563,0.6677984540677919,7.453709842918137,0.6003885766847258,0.0,11.457616817537344,0.0,19,2.000000000000001
