start_date,end_date,return_strat,max_drawdown,ret_strat_ann,profit_factor,volatility_strat_ann,sharpe_ratio,return_bh,cagr,periods,atr_factors
2023-01-02 00:00:00+00:00,2024-11-29 22:00:00+00:00,1.5494335960149765,-5.729716663784634,0.7779367573321094,1.0235810851437095,4.915322200071824,0.1582677036554678,-1.1956404008636912,0.8089807189844089,13,1.5
