start_date,end_date,return_strat,max_drawdown,ret_strat_ann,profit_factor,volatility_strat_ann,sharpe_ratio,return_bh,cagr,periods,atr_factors
2023-01-02 00:00:00+00:00,2024-11-29 22:00:00+00:00,-92.02391448738571,-92.02613450213816,-72.0422601161688,0.15334520297243598,1.844580782295185,0.0,14.382402135295614,-73.42316915561348,20,1.1
