start_date,end_date,return_strat,max_drawdown,ret_strat_ann,profit_factor,volatility_strat_ann,sharpe_ratio,return_bh,cagr,periods,atr_factors
2023-01-02 05:00:00+00:00,2024-11-29 22:00:00+00:00,-89.70844440160471,-89.74304709001707,-68.2100066992474,0.17806018474223576,1.9793165278055727,0.0,-6.3959739256549675,-69.62551753233315,20,1.1
