start_date,end_date,return_strat,max_drawdown,ret_strat_ann,profit_factor,volatility_strat_ann,is_sharpe_ratio,oos_sharpe_ratio,return_bh,WFE,period,atr_factor
2023-07-03 00:00:00+00:00,2023-12-29 23:00:00+00:00,-15.436557760764641,-21.640336173270814,-26.53870115598137,0.43882471459764133,8.816604553334253,2.2130320229478713,0.0,0.6204897005754866,0.0,28,2.300000000000001
2024-01-01 04:00:00+00:00,2024-06-28 20:00:00+00:00,-8.718938757621626,-15.594184230782615,-15.983783999676483,0.2690215426504651,12.840224356580165,1.5344947981787738,0.0,-4.061285853271006,0.0,8,3.100000000000002
2024-07-01 03:00:00+00:00,2024-11-29 18:00:00+00:00,16.350012638901028,-6.17215887909145,39.352342806807684,3.9002048517685326,26.190369098606432,0.9015228240118099,1.5025501419489957,23.512632573850535,1.6666800905412378,8,3.400000000000002
