start_date,end_date,return_strat,max_drawdown,ret_strat_ann,profit_factor,volatility_strat_ann,sharpe_ratio,return_bh,cagr,periods,atr_factors
1994-07-01,2020-12-31,204.37945831298828,-38.72444474614534,4.292486419194286,,12.38028857205725,0.34671941564291,57613.63819430159,4.28946495008482,40,1.55
