start_date,end_date,return_strat,max_drawdown,ret_strat_ann,profit_factor,volatility_strat_ann,sharpe_ratio,return_bh,cagr,periods,atr_factors
2023-01-02 00:00:00+00:00,2024-11-29 22:00:00+00:00,3.641087865114212,-3.231183063872589,1.818831651938524,1.0589341739683833,3.7300240851653337,0.48761927816289263,3.5352196229595045,1.8918010177912725,15,1.5
