start_date,end_date,return_strat,max_drawdown,ret_strat_ann,profit_factor,volatility_strat_ann,is_sharpe_ratio,oos_sharpe_ratio,return_bh,WFE,period,atr_factor
2023-07-02 23:00:00+00:00,2023-12-29 21:00:00+00:00,-41.43853565135801,-41.460837373427616,-60.04046297887238,0.11009031923842318,1.9797396410885786,0.2097539857587346,0.0,-6.0434072078747185,0.0,7,1.1
2024-01-01 18:00:00+00:00,2024-06-30 23:00:00+00:00,-0.4345845747114654,-2.7965474278989433,-0.7592831378982035,0.7491687945811178,3.1173448045614607,0.9758539819955615,0.0,7.198472463350135,0.0,36,4.000000000000003
2024-07-01 00:00:00+00:00,2024-11-29 22:00:00+00:00,-0.8519056883419689,-3.686065133549421,-1.6965539436643362,0.7359298880490333,4.314408849049024,0.6462191286325143,0.0,-2.1411407962963906,0.0,35,4.000000000000003
