start_date,end_date,return_strat,max_drawdown,ret_strat_ann,profit_factor,volatility_strat_ann,sharpe_ratio,return_bh,cagr,periods,atr_factors
2023-01-02 02:00:00+00:00,2024-11-29 18:00:00+00:00,-86.30091189685328,-86.30091189685328,-63.28085196846225,0.03304081564082973,2.113098317403685,0.0,5.003841412976232,-64.71426405207552,20,1.1
