start_date,end_date,return_strat,max_drawdown,ret_strat_ann,profit_factor,volatility_strat_ann,sharpe_ratio,return_bh,cagr,periods,atr_factors
1994-07-01,2020-12-31,231.89878858947753,-20.384759543838438,4.633890751128189,1.5741417323832194,9.923384019128111,0.4669667869545305,739.0014134817671,4.630623676594925,14,1.5
