start_date,end_date,return_strat,max_drawdown,ret_strat_ann,profit_factor,volatility_strat_ann,is_sharpe_ratio,oos_sharpe_ratio,return_bh,WFE,period,atr_factor
2023-07-02 23:00:00+00:00,2023-12-29 22:00:00+00:00,-20.240985205294358,-20.24909600794481,-32.13865213167345,0.2659841473350774,3.3393898341707113,1.4895620020845803,0.0,0.3017555688801012,0.0,13,1.7000000000000006
2024-01-01 18:00:00+00:00,2024-06-30 23:00:00+00:00,-0.5857870914445666,-4.118006233340088,-1.0228744097170561,0.0,4.49067696517731,0.8154992414743124,0.0,-0.518612571676512,0.0,10,3.300000000000002
2024-07-01 00:00:00+00:00,2024-11-29 22:00:00+00:00,-5.198012087750278,-5.489572646290064,-10.12583087885771,0.0,3.8000741672535296,0.8965251822589095,0.0,0.6763714530071889,0.0,10,2.9000000000000017
