start_date,end_date,return_strat,max_drawdown,ret_strat_ann,profit_factor,volatility_strat_ann,sharpe_ratio,return_bh,cagr,periods,atr_factors
1994-07-01,2020-12-31,21325.46957671326,-60.86673631556955,22.465103424354595,27.176359219601075,34.751109935862715,0.646457148154882,57613.63819430159,22.447996878854347,11,2.0
