start_date,end_date,return_strat,max_drawdown,ret_strat_ann,profit_factor,volatility_strat_ann,sharpe_ratio,return_bh,cagr,period,atr_factor
2023-01-02 00:00:00+00:00,2024-11-29 22:00:00+00:00,0.6995725259780884,-0.48517100443845607,0.35197496480665613,1.0866626367407901,0.4463622754149234,0.788541021929938,-0.2844708848873292,0.36598983747548886,30,1.5
