start_date,end_date,return_strat,max_drawdown,ret_strat_ann,profit_factor,volatility_strat_ann,sharpe_ratio,return_bh,cagr,period,atr_factor
2023-01-02 00:00:00+00:00,2024-11-29 22:00:00+00:00,-1.3698176727294922,-12.114407571212183,-0.686249030154662,0.9894702241137763,5.614308284110834,0.0,14.382402135295614,-0.7201836851980059,10,1.0
