start_date,end_date,return_strat,max_drawdown,ret_strat_ann,profit_factor,volatility_strat_ann,sharpe_ratio,return_bh,cagr,period,atr_factor
2023-01-02 00:00:00+00:00,2024-11-29 22:00:00+00:00,1.4250059810876845,-3.988475060083463,0.7156827516672015,1.025804438248418,2.9488683906359676,0.24269742045451334,3.5352196229595045,0.7442332733936796,20,1.0
