start_date,end_date,return_strat,max_drawdown,ret_strat_ann,profit_factor,volatility_strat_ann,sharpe_ratio,return_bh,cagr,period,atr_factor
2023-01-02 02:00:00+00:00,2024-11-29 18:00:00+00:00,-75.18371369171251,-75.20051081848254,-50.46098778951582,0.06315091176771395,4.4533469258608855,0.0,5.003841412976232,-51.82486126071508,20,2
