start_date,end_date,return_strat,max_drawdown,ret_strat_ann,profit_factor,volatility_strat_ann,sharpe_ratio,return_bh,cagr,period,atr_factor
2023-01-02 00:00:00+00:00,2024-11-29 22:00:00+00:00,-28.59305239804872,-28.62369579919466,-15.611125186257569,0.0016528976389764824,2.698835346369473,0.0,-0.2844708848873292,-16.17850755664153,20,2
