start_date,end_date,return_strat,max_drawdown,ret_strat_ann,profit_factor,volatility_strat_ann,sharpe_ratio,return_bh,cagr,period,atr_factor
2023-01-02 00:00:00+00:00,2024-11-29 22:00:00+00:00,3.501511239647865,-3.0200516719752657,1.7496987957418497,1.0602748387202678,2.7012399494517094,0.6477391229524052,-0.09849743374686482,1.8198699216841474,40,1.5
