start_date,end_date,return_strat,max_drawdown,ret_strat_ann,profit_factor,volatility_strat_ann,sharpe_ratio,return_bh,cagr,period,atr_factor
2023-01-02 05:00:00+00:00,2024-11-29 22:00:00+00:00,10.956670279562474,-4.475680485805622,5.2992138641616116,1.0868989720781106,5.708954720416237,0.928228392705705,-6.3959739256549675,5.599488578615697,10,1.0
