start_date,end_date,return_strat,max_drawdown,ret_strat_ann,profit_factor,volatility_strat_ann,sharpe_ratio,return_bh,cagr,period,atr_factor
2023-01-02 00:00:00+00:00,2024-11-29 22:00:00+00:00,-64.87648534929389,-65.19092719713302,-40.98242297446338,0.23254489499672326,4.759442267479304,0.0,5.342134523177854,-42.206500551810954,20,2
