start_date,end_date,return_strat,max_drawdown,ret_strat_ann,profit_factor,volatility_strat_ann,sharpe_ratio,return_bh,cagr,period,atr_factor
2023-01-02 02:00:00+00:00,2024-11-29 22:00:00+00:00,-41.73597186066388,-42.464952848743906,-23.833876012613864,0.3834639062181652,5.956546435107899,0.0,6.3405556562579095,-24.653608016040472,20,2
