start_date,end_date,return_strat,max_drawdown,ret_strat_ann,profit_factor,volatility_strat_ann,sharpe_ratio,return_bh,cagr,period,atr_factor
2023-01-02 06:00:00+00:00,2024-11-29 18:00:00+00:00,88.2237367324829,-8.589012045348499,37.54217670523119,1.9207885843033954,16.063817971694824,2.337064374819374,47.099444413591996,39.29580922689367,10,1.0
