start_date,end_date,return_strat,max_drawdown,ret_strat_ann,profit_factor,volatility_strat_ann,sharpe_ratio,return_bh,cagr,period,atr_factor
2023-01-02 00:00:00+00:00,2024-11-29 22:00:00+00:00,10.420501520514488,-3.09803521163704,5.122833041037089,1.084416537328831,4.612231951533286,1.110705856702211,5.342134523177854,5.331776669735011,30,1.0
