start_date,end_date,return_strat,max_drawdown,ret_strat_ann,profit_factor,volatility_strat_ann,sharpe_ratio,return_bh,cagr,period,atr_factor
2023-01-02 00:00:00+00:00,2024-11-29 22:00:00+00:00,-59.41246542511857,-59.541142831215986,-36.52102486404348,0.32490617666854527,5.787533144063565,0.0,14.382402135295614,-37.65732984773089,20,2
