start_date,end_date,return_strat,max_drawdown,ret_strat_ann,profit_factor,volatility_strat_ann,sharpe_ratio,return_bh,cagr,period,atr_factor
2023-01-02 00:00:00+00:00,2024-11-29 22:00:00+00:00,3.8235664314031603,-3.0313808808277054,1.9091443951664955,1.0733814408235933,3.0399164907718,0.6280252766686316,-1.1956404008636912,1.9857722078063134,20,2.0
