start_date,end_date,return_strat,max_drawdown,ret_strat_ann,profit_factor,volatility_strat_ann,sharpe_ratio,return_bh,cagr,period,atr_factor
2023-01-02 00:00:00+00:00,2024-11-29 22:00:00+00:00,9.411448711514472,-4.796768299295673,4.637567560810418,1.0551179598127487,6.500670111726388,0.7133983852595185,-4.410137235153996,4.8262678226786315,40,1.0
