start_date,end_date,return_strat,max_drawdown,ret_strat_ann,profit_factor,volatility_strat_ann,sharpe_ratio,return_bh,cagr,period,atr_factor
2023-01-02 02:00:00+00:00,2024-11-29 18:00:00+00:00,-2.967939178466797,-5.724914767658607,-1.5070175030558852,0.9321112434846398,2.7182342438519775,0.0,5.003841412976232,-1.5664426193078618,10,1.0
