start_date,end_date,return_strat,max_drawdown,ret_strat_ann,profit_factor,volatility_strat_ann,sharpe_ratio,return_bh,cagr,period,atr_factor
2023-01-02 01:00:00+00:00,2024-11-29 22:00:00+00:00,9.665347551345825,-4.381299801772631,4.759878808877627,1.2585460636182138,4.505687643874252,1.0564156206764495,4.667674374308057,4.953672649111107,30,2.5
