start_date,end_date,return_strat,max_drawdown,ret_strat_ann,profit_factor,volatility_strat_ann,sharpe_ratio,return_bh,cagr,period,atr_factor
2023-01-02 05:00:00+00:00,2024-11-29 22:00:00+00:00,-74.98889183458132,-75.24990212063719,-50.26535768002882,0.2454010481044586,5.314643311879085,0.0,-6.3959739256549675,-51.62704031340177,20,2
