start_date,end_date,return_strat,max_drawdown,ret_strat_ann,profit_factor,volatility_strat_ann,sharpe_ratio,return_bh,cagr,period,atr_factor
2023-01-02 00:00:00+00:00,2024-11-29 22:00:00+00:00,-54.00543638019467,-54.15721019096471,-32.391067713011466,0.12847030813565719,4.462083234364741,0.0,-0.09849743374686482,-33.434750958512005,20,2
