start_date,end_date,return_strat,max_drawdown,ret_strat_ann,profit_factor,volatility_strat_ann,sharpe_ratio,return_bh,cagr,fast_period,slow_period,signal_period
2023-01-02 00:00:00+00:00,2024-11-29 20:00:00+00:00,-45.628382009394564,-45.628382009394564,-26.44238871388672,0.4520320271153767,4.932124592419196,0.0,10.604952419086503,-27.334760388832347,12,16,6
